# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	808455
#@/user_id	Mac
bai wu jin ji 	百无禁忌	c=1 d=1.78756e-10 t=808443
bai xian 	白線	c=1 d=0 t=808443
bai xue bing 	白血病	c=1 d=4.79315e-202 t=808443
bai yan 	白煙	c=1 d=5.94651e-268 t=808443
bai yan lang 	白眼狼	c=2 d=2.34722e-38 t=808443
bai yang zuo 	白羊座	c=1 d=7.34828e-170 t=808443
bai yao 	白藥	c=3 d=0 t=808443
bai you lu 	柏油路	c=1 d=0 t=808443
bai zao xing 	擺造型	c=1 d=0 t=808443
bai zao yin 	白噪音	c=6 d=3.63011e-197 t=808443
bai zhan bu dai 	百戰不殆	c=1 d=0 t=808443
bai zhe 	擺着	c=1 d=0 t=808443
bai zhi 	白紙	c=1 d=3.60981e-278 t=808443
bai zhong 	百種	c=0 d=1.93969e-207 t=808443
bai zhuo 	白灼	c=2 d=0 t=808443
ban 	伴	c=1 d=0 t=808443
ban 	半	c=93 d=0.00125883 t=808443
ban 	拌	c=1 d=1.59213e-89 t=808443
ban 	搬	c=10 d=2.57572e-72 t=808443
ban 	板	c=111 d=2.22993e-06 t=808443
ban 	版	c=7 d=1.0762e-11 t=808443
ban 	班	c=76 d=0.00442715 t=808443
ban 	瓣	c=4 d=3.73277e-08 t=808443
ban 	般	c=6 d=1.51768e-55 t=808443
ban 	辦	c=61 d=4.2677e-23 t=808443
ban an 	辦案	c=1 d=0 t=808443
ban an kan 	辦案看	c=1 d=0 t=808443
ban ban 	斑斑	c=1 d=0 t=808443
ban bao 	半包	c=1 d=2.12512e-280 t=808443
ban bao 	板報	c=1 d=0 t=808443
ban ben 	版本	c=227 d=0.60715 t=808443
ban ben hao 	版本號	c=15 d=4.82961e-56 t=808443
ban ben hao ba 	版本號吧	c=1 d=1.5701e-219 t=808443
ban ben ne 	版本呢	c=1 d=0 t=808443
ban bian 	半邊	c=1 d=8.32986e-292 t=808443
ban bu 	頒佈	c=1 d=0 t=808443
ban bu hao 	辦不好	c=1 d=0 t=808443
ban cai 	板材	c=137 d=2.25089e-06 t=808443
ban chang 	半場	c=1 d=0 t=808443
ban che 	板車	c=2 d=2.69777e-146 t=808443
ban cheng pin 	半成品	c=1 d=2.52334e-95 t=808443
ban chu 	搬出	c=5 d=2.035e-17 t=808443
ban chu lai 	搬出來	c=1 d=0 t=808443
ban chu qu 	搬出去	c=18 d=0.000220415 t=808443
ban ci 	班次	c=1 d=1.66792e-283 t=808443
ban dao 	搬到	c=2 d=0 t=808443
ban dao tie he 	半岛铁盒	c=1 d=2.88142e-303 t=808443
ban dian gou 	斑点狗	c=2 d=1.20356e-200 t=808443
ban diao 	搬掉	c=1 d=0 t=808443
ban diao zi 	半吊子	c=1 d=0.535261 t=808443
ban er 	伴兒	c=1 d=0 t=808443
ban fa 	辦法	c=103 d=0.0818966 t=808443
ban fan 	拌飯	c=1 d=1.8225e-120 t=808443
ban ge 	半個	c=27 d=0.0611179 t=808443
ban ge hu lian wang 	半個互聯網	c=1 d=0 t=808443
ban ge xiao shi 	半個小時	c=1 d=0 t=808443
ban ge yue 	半個月	c=56 d=0.0742736 t=808443
ban ge yue mei qu 	半個月沒去	c=1 d=8.14853e-239 t=808443
ban ge yue qian 	半個月前	c=1 d=2.43174e-13 t=808443
ban gong 	辦公	c=33 d=0.0043831 t=808443
ban gong de 	辦公的	c=1 d=3.21524e-181 t=808443
ban gong she bei 	辦公設備	c=1 d=1.46374e-188 t=808443
ban gong shi 	辦公室	c=25 d=0.0235177 t=808443
ban gong yi 	辦公一	c=1 d=1.71772e-188 t=808443
ban guo qu 	搬過去	c=1 d=0.0642483 t=808443
ban hao 	辦好	c=2 d=0 t=808443
ban hua 	版畫	c=5 d=0 t=808443
ban hua 	班花	c=1 d=0 t=808443
ban ji 	班級	c=2 d=1.19637e-22 t=808443
ban ji li 	班级里	c=1 d=4.03848e-304 t=808443
ban ji qun 	班級羣	c=1 d=1.20236e-21 t=808443
ban jia 	半價	c=2 d=0.196912 t=808443
ban jia 	搬家	c=37 d=3.20756e-06 t=808443
ban jin 	搬進	c=3 d=0 t=808443
ban jin ba liang 	半斤八兩	c=4 d=3.88248e-223 t=808443
ban jin ba liang ba 	半斤八兩吧	c=1 d=0 t=808443
ban jin lai 	搬進來	c=8 d=3.81766e-172 t=808443
ban jin qu 	搬進去	c=14 d=4.54026e-15 t=808443
ban jing 	半徑	c=1 d=0 t=808443
ban jiu xi 	辦酒席	c=1 d=2.88364e-77 t=808443
ban ju 	半句	c=1 d=0 t=808443
ban ju hua 	半句話	c=1 d=0 t=808443
ban ka 	辦卡	c=10 d=6.87655e-109 t=808443
ban kuai 	板塊	c=6 d=8.46546e-179 t=808443
ban kui 	半盔	c=4 d=5.13491e-130 t=808443
ban kui 	板虧	c=2 d=0 t=808443
ban lai 	搬來	c=1 d=1 t=803258
ban lan gen 	板藍根	c=1 d=0 t=808443
ban le 	办了	c=2 d=2.26743e-131 t=808443
ban li 	班裏	c=4 d=9.84411e-22 t=808443
ban li 	辦理	c=37 d=9.0475e-88 t=808443
ban lu 	半路	c=23 d=0.00264522 t=808443
ban ma 	斑馬	c=1 d=1.07811e-120 t=808443
ban ma xian 	斑馬線	c=5 d=4.72884e-102 t=808443
ban mian 	拌麪	c=6 d=6.38062e-09 t=808443
ban nian 	半年	c=71 d=0.0161635 t=808443
ban nian hou 	半年後	c=2 d=0 t=808443
ban nian nei 	半年內	c=1 d=0 t=808443
ban niang ye 	伴娘也	c=1 d=1.01723e-142 t=808443
ban pei 	般配	c=1 d=4.18297e-12 t=808443
ban quan 	版權	c=5 d=7.91192e-69 t=808443
ban quan fei 	版權費	c=2 d=1.49798e-19 t=808443
ban rou 	半肉	c=4 d=1.65482e-249 t=808443
ban shan 	半山	c=2 d=1.95524e-06 t=808443
ban shang ding ding 	板上釘釘	c=1 d=3.16649e-119 t=808443
ban sheng 	伴生	c=1 d=2.15818e-197 t=808443
ban shi 	辦事	c=12 d=3.27402e-12 t=808443
ban shi qing 	板事情	c=1 d=0 t=808443
ban shou 	板手	c=2 d=0 t=808443
ban si 	半死	c=1 d=0 t=808443
ban si bu huo 	半死不活	c=1 d=0 t=808443
ban sui 	伴隨	c=1 d=5.00707e-10 t=808443
ban tian 	半天	c=61 d=0.722527 t=808443
ban tiao ming 	半条命	c=2 d=3.8432e-221 t=808443
ban tu er fei 	半途而廢	c=5 d=2.22079e-63 t=808443
ban wo 	伴我	c=0 d=0 t=808443
ban wo tong 	伴我同	c=1 d=0 t=808443
ban xiang 	半箱	c=1 d=0 t=808443
ban xiao shi 	半小時	c=42 d=0.289384 t=808443
ban xue 	半血	c=1 d=1 t=798192
ban yan 	扮演	c=6 d=8.35643e-65 t=808443
ban ye 	半夜	c=93 d=0.150548 t=808443
ban yue 	半月	c=4 d=0 t=808443
ban yun 	搬運	c=5 d=9.72684e-18 t=808443
ban yun gong 	搬運工	c=6 d=0 t=808443
ban zang 	半藏	c=1 d=0 t=808443
ban zhi 	半隻	c=2 d=0 t=808443
ban zhu ren 	班主任	c=5 d=5.22851e-166 t=808443
ban zhuan 	板磚	c=1 d=0 t=808443
ban zi 	扳子	c=2 d=0 t=808443
ban zi 	板子	c=39 d=2.67454e-15 t=808443
ban zi dong 	半自動	c=4 d=0 t=808443
ban zou 	伴奏	c=2 d=0 t=808443
ban zou 	搬走	c=19 d=2.98717e-17 t=808443
bang 	幫	c=100 d=7.05425e-08 t=808443
bang 	棒	c=13 d=1.0844e-12 t=808443
bang 	綁	c=8 d=1.20737e-158 t=808443
bang 	邦	c=2 d=0 t=808443
bang bang 	幫幫	c=1 d=8.95014e-50 t=808443
bang bang 	棒棒	c=1 d=5.12373e-76 t=808443
bang bang 	邦邦	c=1 d=0 t=808443
bang bang ka 	棒棒卡	c=2 d=4.36109e-32 t=808443
bang bang tang 	棒棒堂	c=2 d=6.18112e-47 t=808443
bang bang tang 	棒棒糖	c=1 d=1 t=802445
bang bang ying 	幫幫硬	c=1 d=8.99501e-49 t=808443
bang bing 	棒冰	c=6 d=0 t=808443
bang bing 	泵柄	c=1 d=0 t=808443
bang bu dao 	幫不到	c=1 d=8.15592e-44 t=808443
bang bu liao 	幫不了	c=4 d=2.49943e-130 t=808443
bang bu shang 	幫不上	c=3 d=3.03726e-70 t=808443
bang chui 	棒棰	c=1 d=3.20431e-141 t=808443
bang dai 	綁帶	c=2 d=0 t=808443
bang dao 	幫到	c=1 d=0.323033 t=808443
bang dao ni 	幫到你	c=1 d=5.36704e-62 t=808443
bang de shang 	幫的上	c=1 d=2.28421e-12 t=808443
bang de shang mang 	幫的上忙	c=1 d=0 t=808443
bang ding 	綁定	c=23 d=4.81424e-08 t=808443
bang ge mang 	幫個忙	c=1 d=0 t=808443
bang jia 	綁架	c=2 d=4.53371e-165 t=808443
bang mai 	幫買	c=1 d=1.2942e-34 t=808443
bang mang 	幫忙	c=55 d=0.0407622 t=808443
bang mang ta men 	幫忙他們	c=1 d=1.07255e-118 t=808443
bang ni 	幫你	c=187 d=0.482815 t=808443
bang ni men 	幫你們	c=10 d=2.98607e-164 t=808443
bang qi lai 	綁起來	c=2 d=6.19606e-46 t=808443
bang qiu 	棒球	c=1 d=0 t=808443
bang ren 	幫人	c=3 d=7.56249e-67 t=808443
bang shang 	幫上	c=2 d=6.31249e-206 t=808443
bang shou 	帮手	c=2 d=1.1958e-133 t=808443
bang ta 	幫他	c=7 d=1.45531e-22 t=808443
bang ta 	幫她	c=7 d=1.3314e-132 t=808443
bang ta men 	幫他們	c=1 d=0 t=808443
bang ta men 	棒他們	c=3 d=0 t=808443
bang wo 	幫我	c=170 d=0.147342 t=808443
bang wo kan 	幫我看	c=1 d=1 t=808051
bang yang 	榜樣	c=1 d=6.68396e-261 t=808443
bang yue 	帮约	c=1 d=4.97758e-205 t=808443
bang zhe 	幫着	c=7 d=4.26733e-41 t=808443
bang zhe 	綁着	c=1 d=1.00893e-222 t=808443
bang zhu 	幫助	c=38 d=0.641711 t=808443
bang zhu 	綁住	c=2 d=0 t=808443
bang zi 	棒子	c=12 d=2.06102e-67 t=808443
bang zi 	膀子	c=1 d=0 t=808443
bao 	包	c=221 d=1.40779 t=808443
bao 	堡	c=5 d=4.65115e-113 t=808443
bao 	報	c=45 d=0.00767337 t=808443
bao 	寶	c=35 d=7.87739e-15 t=808443
bao 	抱	c=13 d=2.28616e-22 t=808443
bao 	暴	c=60 d=4.3007e-15 t=808443
bao 	爆	c=13 d=5.27651e-09 t=808443
bao 	薄	c=11 d=1.14512e-06 t=808443
bao 	豹	c=1 d=0 t=808443
bao 	飽	c=28 d=6.24643e-53 t=808443
bao 	鮑	c=1 d=1.09724e-121 t=808443
bao an 	保安	c=18 d=2.07954e-84 t=808443
bao bao 	寶寶	c=9 d=1.0716e-137 t=808443
bao bao 	抱抱	c=7 d=2.29645e-16 t=808443
bao bei 	報備	c=21 d=3.41987e-42 t=808443
bao bei 	寶貝	c=25 d=2.12788e-56 t=808443
bao ben 	保本	c=1 d=1 t=805189
bao ben 	暴本	c=1 d=0 t=808443
bao bi 	暴斃	c=2 d=1.5515e-79 t=808443
bao biao 	保鏢	c=1 d=7.10089e-267 t=808443
bao biao 	報表	c=33 d=1.15741e-06 t=808443
bao bu 	保卜	c=1 d=0 t=808443
bao bu zhu 	保不住	c=1 d=0 t=808443
bao chang 	包場	c=4 d=9.37934e-100 t=808443
bao chao ji 	爆炒鸡	c=1 d=0 t=808443
bao che 	包車	c=2 d=0 t=808443
bao chi 	保持	c=75 d=0.121238 t=808443
bao chi 	寶坻	c=1 d=0 t=808443
bao chi hao qi xin 	保持好奇心	c=1 d=0 t=808443
bao chi lian xi 	保持聯繫	c=1 d=1.24349e-05 t=808443
bao chi zhu 	保持住	c=1 d=0 t=808443
bao chi zhu 	包喫住	c=1 d=0 t=808443
bao chou 	報酬	c=1 d=1.79983e-61 t=808443
bao cu 	爆粗	c=1 d=0 t=808443
bao cun 	保存	c=43 d=0.0208584 t=808443
bao cun 	抱存	c=3 d=0 t=808443
bao cun dao 	保存到	c=1 d=0 t=808443
bao cuo 	報錯	c=95 d=0.111917 t=808443
bao cuo de 	報錯的	c=1 d=0 t=808443
bao dan 	保單	c=2 d=0 t=808443
bao dao 	報導	c=1 d=0 t=808443
bao dao 	報道	c=9 d=2.51664e-05 t=808443
bao dao 	寶島	c=5 d=9.6709e-158 t=808443
bao di 	保底	c=16 d=6.03897e-38 t=808443
bao dian 	寶典	c=7 d=1.27294e-46 t=808443
bao ding 	寶鼎	c=1 d=0 t=808443
bao er 	寶兒	c=2 d=0 t=808443
bao er ke cha jin 	保尔柯察金	c=1 d=3.13672e-243 t=808443
bao fa 	爆發	c=9 d=1.27091e-85 t=808443
bao fa hu 	暴發戶	c=7 d=5.92343e-46 t=808443
bao fa li 	爆發力	c=1 d=1.38856e-09 t=808443
bao fei 	保費	c=1 d=0 t=808443
bao fei 	報廢	c=8 d=0.000403635 t=808443
bao feng cheng 	暴风城	c=1 d=1.92694e-246 t=808443
bao fo jiao 	抱佛腳	c=1 d=0 t=808443
bao fu 	包袱	c=4 d=4.43847e-34 t=808443
bao fu 	報復	c=1 d=9.00639e-152 t=808443
bao fu 	暴富	c=1 d=5.13283e-184 t=808443
bao fu 	飽腹	c=1 d=0 t=808443
bao fu gan 	飽腹感	c=2 d=0 t=808443
bao fu xing 	報復性	c=1 d=0 t=808443
bao gai 	寶蓋	c=1 d=0.923116 t=808443
bao gao 	報告	c=15 d=0.00402593 t=808443
bao gao dan 	报告单	c=1 d=0 t=808443
bao gong 	包工	c=1 d=0 t=808443
bao gong tou 	包工頭	c=4 d=5.7808e-280 t=808443
bao guan 	保管	c=2 d=0 t=808443
bao guan 	報關	c=3 d=0 t=808443
bao guan fei 	保管費	c=1 d=0 t=808443
bao guang 	曝光	c=12 d=7.67981e-136 t=808443
bao gui 	寶貴	c=1 d=1.18033e-215 t=808443
bao guo 	包裹	c=5 d=6.30297e-12 t=808443
bao guo xing 	包裹性	c=1 d=4.12297e-136 t=808443
bao han 	包含	c=49 d=1.82429e-14 t=808443
bao han 	飽含	c=3 d=0 t=808443
bao he 	飽和	c=1 d=0 t=808443
bao he du 	飽和度	c=3 d=1.69584e-243 t=808443
bao hu 	保護	c=37 d=0.000995182 t=808443
bao hu fei 	保護費	c=1 d=7.78617e-57 t=808443
bao hu hao 	保護好	c=1 d=0 t=808443
bao hu ke 	保护壳	c=1 d=7.47077e-188 t=808443
bao hu qi lai 	保護起來	c=1 d=0.0100017 t=808443
bao ji 	暴擊	c=8 d=1.40153e-177 t=808443
bao jia 	保價	c=32 d=2.15926e-56 t=808443
bao jia 	報價	c=54 d=4.49931e-193 t=808443
bao jia dan 	報價單	c=2 d=0 t=808443
bao jian 	保健	c=2 d=0 t=808443
bao jian pin 	保健品	c=2 d=0 t=808443
bao jian yang sheng 	保健養生	c=1 d=0 t=808443
bao jie 	保潔	c=2 d=0.00219846 t=808443
bao jin 	抱緊	c=7 d=2.85669e-76 t=808443
bao jin qu 	包進去	c=1 d=0.00184551 t=808443
bao jing 	報警	c=21 d=6.4015e-18 t=808443
bao ku 	暴哭	c=1 d=2.27006e-174 t=808443
bao kui 	抱愧	c=0 d=0 t=808443
bao kui o 	抱愧哦	c=1 d=0 t=808443
bao kuo 	包括	c=51 d=2.94719e-10 t=808443
bao lai wu 	寶萊塢	c=1 d=0 t=808443
bao le 	報了	c=1 d=0 t=808443
bao le 	抱了	c=1 d=0 t=808443
bao le 	暴了	c=2 d=1.74848e-44 t=808443
bao le 	飽了	c=4 d=4.36276e-154 t=808443
bao lei 	暴雷	c=1 d=1.20086e-212 t=808443
bao li 	包裏	c=3 d=0 t=808443
bao li 	暴利	c=2 d=1.36575e-20 t=808443
bao li 	暴力	c=7 d=3.54671e-12 t=808443
bao liao 	爆料	c=1 d=1.26642e-14 t=808443
bao lie 	暴烈	c=1 d=1.40614e-10 t=808443
bao liu 	保留	c=18 d=1.69409e-84 t=808443
bao lu 	暴露	c=32 d=4.66501e-35 t=808443
bao lu nian ling 	暴露年齡	c=1 d=8.71885e-182 t=808443
bao luan 	暴亂	c=1 d=0 t=808443
bao luo 	保羅	c=1 d=0 t=808443
bao ma 	寶馬	c=18 d=8.12959e-06 t=808443
bao man 	爆滿	c=2 d=0 t=808443
bao mi 	保密	c=9 d=2.47522e-45 t=808443
bao mi hua 	爆米花	c=4 d=2.7857e-141 t=808443
bao mi xing 	保密性	c=1 d=5.22723e-75 t=808443
bao ming 	保命	c=2 d=3.32545e-107 t=808443
bao ming 	報名	c=64 d=5.99111e-62 t=808443
bao ming fei 	報名費	c=2 d=2.05849e-307 t=808443
bao mu 	保姆	c=2 d=1.14586e-43 t=808443
bao mu 	保母	c=3 d=1.14015e-43 t=808443
bao nian 	包年	c=1 d=0 t=808443
bao nuan 	保暖	c=5 d=9.80909e-127 t=808443
bao nuan 	飽暖	c=1 d=0 t=808443
bao nuan xie 	保暖鞋	c=1 d=0 t=808443
bao peng 	爆棚	c=1 d=0 t=808443
bao piao 	保票	c=1 d=0 t=808443
bao piao 	包票	c=1 d=0 t=808443
bao po 	爆破	c=1 d=0 t=808443
bao qi lai 	抱起來	c=2 d=0 t=808443
bao qian 	報謙	c=1 d=0 t=808443
bao qian 	抱歉	c=1 d=0 t=808443
bao quan 	抱拳	c=0 d=0 t=808443
bao quan le 	抱拳了	c=1 d=0 t=808443
bao shai 	曝曬	c=2 d=2.2787e-13 t=808443
bao shi 	保釋	c=1 d=0 t=808443
bao shi 	寶石	c=1 d=0 t=808443
bao shi jie 	保時捷	c=4 d=2.53523e-209 t=808443
bao shou 	保守	c=6 d=3.57421e-44 t=808443
bao shui 	報稅	c=2 d=0 t=808443
bao tai 	胞胎	c=0 d=8.09272e-218 t=808443
bao tou 	爆头	c=1 d=3.92685e-239 t=808443
bao tuan 	抱團	c=13 d=2.01877e-134 t=808443
bao tuan qu nuan 	抱團取暖	c=4 d=0 t=808443
bao wei 	包圍	c=6 d=0 t=808443
bao wen 	保溫	c=1 d=5.17598e-253 t=808443
bao wen 	豹紋	c=2 d=3.96703e-290 t=808443
bao wen ceng 	保温层	c=2 d=1.11371e-208 t=808443
bao xian 	保險	c=191 d=1.40203e-11 t=808443
bao xian 	保鮮	c=1 d=1.52541e-291 t=808443
bao xian gang 	保險槓	c=1 d=0 t=808443
bao xian gong si 	保险公司	c=9 d=7.65654e-271 t=808443
bao xiang 	包廂	c=1 d=1.96604e-12 t=808443
bao xiang 	寶箱	c=8 d=1.97589e-12 t=808443
bao xiao 	報銷	c=27 d=4.9804e-06 t=808443
bao xiao 	暴笑	c=11 d=0.000876126 t=808443
bao xiu 	保修	c=35 d=5.40351e-15 t=808443
bao xiu 	報修	c=3 d=1.22725e-203 t=808443
bao xiu nei 	保修內	c=1 d=0 t=808443
bao yang 	保養	c=51 d=2.47263e-12 t=808443
bao yang 	包養	c=35 d=1.79411e-30 t=808443
bao yang na ge 	保養那個	c=2 d=4.78306e-236 t=808443
bao yang wo 	保養我	c=1 d=0 t=808443
bao ye 	包夜	c=1 d=9.74596e-198 t=808443
bao yi ci 	褒義詞	c=1 d=0 t=808443
bao yin bao shi 	暴飲暴食	c=4 d=3.9148e-56 t=808443
bao ying 	報應	c=1 d=9.70776e-05 t=808443
bao you 	保佑	c=2 d=7.90975e-07 t=808443
bao you 	包郵	c=6 d=1.06292e-12 t=808443
bao you 	抱有	c=1 d=0 t=808443
bao yu 	暴雨	c=22 d=8.58533e-149 t=808443
bao yu 	鮑魚	c=1 d=0 t=808443
bao yu tian 	暴雨天	c=1 d=0 t=808443
bao yuan 	抱怨	c=9 d=8.12656e-31 t=808443
bao yue 	包月	c=1 d=0 t=808443
bao zang 	寶藏	c=8 d=1.2065e-32 t=808443
bao zang ka 	寶藏卡	c=2 d=0 t=808443
bao zang qun 	寶藏羣	c=1 d=0 t=808443
bao zao 	暴躁	c=11 d=0 t=808443
bao zha 	包紮	c=3 d=4.14293e-134 t=808443
bao zha 	爆炸	c=4 d=4.16369e-134 t=808443
bao zha tou 	爆炸頭	c=3 d=8.03789e-284 t=808443
bao zhao 	鮑照	c=1 d=1.37092e-35 t=808443
bao zhe 	抱着	c=13 d=2.0729e-17 t=808443
bao zhen 	抱枕	c=3 d=0 t=808443
bao zhen 	皰疹	c=1 d=0 t=808443
bao zheng 	保證	c=40 d=2.27068e-24 t=808443
bao zheng jin 	保證金	c=1 d=6.77321e-270 t=808443
bao zheng shu 	保證書	c=1 d=0 t=808443
bao zhi 	保值	c=17 d=4.83639e-190 t=808443
bao zhi lv 	保值率	c=1 d=0 t=808443
bao zhi qi 	保質期	c=4 d=7.39535e-10 t=808443
bao zhong 	保重	c=3 d=1.3762e-190 t=808443
bao zhu 	抱住	c=1 d=0 t=808443
bao zhuang 	包裝	c=22 d=2.91321e-50 t=808443
bao zhuang da 	包裝大	c=1 d=7.91123e-303 t=808443
bao zhun 	保準	c=0 d=0 t=808443
bao zhun ge 	保準個	c=3 d=2.9447e-147 t=808443
bao zi 	包子	c=39 d=9.8496e-18 t=808443
bao zi 	豹子	c=1 d=0 t=808443
bao zi dian 	包子店	c=1 d=0 t=808443
bei 	倍	c=25 d=1.12663e-100 t=808443
bei 	備	c=6 d=4.33417e-18 t=808443
bei 	北	c=51 d=8.49415e-12 t=808443
bei 	唄	c=208 d=0.499074 t=808443
bei 	盃	c=34 d=4.11216e-17 t=808443
bei 	背	c=62 d=0.591555 t=808443
bei 	被	c=1306 d=0.705472 t=808443
bei 	貝	c=1 d=3.66344e-40 t=808443
bei 	輩	c=0 d=0 t=808443
bei an 	備案	c=12 d=4.5656e-218 t=808443
bei ban 	背板	c=20 d=1.12245e-06 t=808443
bei bao 	背包	c=7 d=7.91065e-214 t=808443
bei bei 	貝貝	c=2 d=2.11897e-246 t=808443
bei bian 	北邊	c=2 d=1.68753e-09 t=808443
bei bu 	北部	c=1 d=0 t=808443
bei bu 	背部	c=1 d=0 t=808443
bei ci 	背刺	c=2 d=3.28543e-141 t=808443
bei ci 	被刺	c=2 d=1.86231e-227 t=808443
bei dai ku 	背带裤	c=1 d=8.79599e-168 t=808443
bei dan ci 	背單詞	c=3 d=4.08816e-07 t=808443
bei dao 	被盜	c=1 d=0 t=808443
bei di li 	背地裏	c=3 d=1.12051e-15 t=808443
bei dong 	被動	c=21 d=1.41995e-66 t=808443
bei dui 	背對	c=1 d=0 t=808443
bei fang 	北房	c=1 d=2.72694e-243 t=808443
bei fang 	北方	c=10 d=3.33784e-134 t=808443
bei fang ren 	北方人	c=2 d=4.04205e-285 t=808443
bei fen 	備份	c=31 d=0.00640933 t=808443
bei fu 	背負	c=1 d=0 t=808443
bei guo 	背锅	c=8 d=0.00501661 t=808443
bei hou 	背後	c=18 d=7.84171e-23 t=808443
bei jian 	備件	c=1 d=0 t=808443
bei jing 	北京	c=43 d=0.0130407 t=808443
bei jing 	背景	c=28 d=0.00914087 t=808443
bei jing tu 	背景圖	c=4 d=3.93175e-48 t=808443
bei jing zhu 	北京住	c=1 d=0 t=808443
bei ju 	悲劇	c=1 d=0 t=808443
bei kao 	背靠	c=1 d=0 t=808443
bei ke wen 	背課文	c=1 d=1.24889e-144 t=808443
bei lai bei qu 	背來背去	c=1 d=0 t=808443
bei le 	背了	c=1 d=0.246597 t=808443
bei men 	北門	c=3 d=4.8091e-06 t=808443
bei mian 	北面	c=1 d=0 t=808443
bei ni 	被你	c=74 d=1.26877e-05 t=808443
bei ni men 	被你們	c=7 d=7.22142e-171 t=808443
bei o 	被哦	c=1 d=0 t=808443
bei ou 	北歐	c=3 d=1.77495e-15 t=808443
bei pan 	背叛	c=3 d=1.03976e-10 t=808443
bei pan 	被判	c=1 d=1.93113e-154 t=808443
bei pian 	被騙	c=13 d=2.78132e-05 t=808443
bei pian le 	被骗了	c=1 d=0 t=808443
bei po 	被迫	c=11 d=2.69025e-172 t=808443
bei qu 	北區	c=19 d=2.2041e-180 t=808443
bei qu xiao 	被取消	c=1 d=1 t=807320
bei qun li 	被羣裏	c=1 d=1.32819e-133 t=808443
bei ren 	被人	c=18 d=0.101774 t=808443
bei ruan 	被軟	c=1 d=0 t=808443
bei shang 	北上	c=1 d=1.23813e-13 t=808443
bei shang 	悲傷	c=2 d=1.36459e-10 t=808443
bei shang 	背上	c=5 d=0 t=808443
bei shu 	背書	c=1 d=0 t=808443
bei si 	倍思	c=3 d=0 t=808443
bei si 	貝斯	c=1 d=0 t=808443
bei su 	倍速	c=1 d=1.88738e-296 t=808443
bei ta 	被他	c=3 d=5.91882e-125 t=808443
bei tai 	備胎	c=6 d=2.25051e-53 t=808443
bei tao 	杯套	c=2 d=0 t=808443
bei tao 	被套	c=3 d=1.17933e-205 t=808443
bei wang lu 	備忘錄	c=1 d=0 t=808443
bei wei 	卑微	c=1 d=0 t=808443
bei wo 	被我	c=64 d=0.0417941 t=808443
bei wo 	被窩	c=4 d=3.2215e-292 t=808443
bei xin 	背信	c=1 d=0 t=808443
bei xin 	背心	c=7 d=2.60717e-09 t=808443
bei xuan 	備選	c=3 d=0 t=808443
bei ye wu 	北野武	c=1 d=3.52556e-118 t=808443
bei yong 	備用	c=4 d=4.10365e-109 t=808443
bei yue 	北約	c=2 d=2.55848e-249 t=808443
bei yun 	備孕	c=7 d=1.29041e-162 t=808443
bei yun 	背運	c=1 d=0 t=808443
bei zhan 	北站	c=9 d=7.2587e-13 t=808443
bei zhan ne 	北站呢	c=1 d=0 t=808443
bei zhe 	備着	c=3 d=2.49847e-08 t=808443
bei zhe 	背着	c=4 d=0 t=808443
bei zhu 	備註	c=64 d=5.09503e-09 t=808443
bei zhua 	被抓	c=3 d=8.34452e-107 t=808443
bei zi 	杯子	c=20 d=4.97637e-114 t=808443
bei zi 	被子	c=31 d=1.18934e-40 t=808443
ben 	奔	c=6 d=2.24089e-22 t=808443
ben 	本	c=36 d=6.22512e-21 t=808443
ben 	笨	c=21 d=0.00552029 t=808443
ben ben 	苯苯	c=2 d=1.85831e-143 t=808443
ben ben fen fen 	本本分分	c=1 d=0 t=808443
ben bi 	笨比	c=55 d=0.00260584 t=808443
ben chi 	奔馳	c=3 d=5.24265e-237 t=808443
ben dan 	本單	c=2 d=6.81727e-308 t=808443
ben dan 	笨蛋	c=5 d=0 t=808443
ben di 	本地	c=83 d=0.0911727 t=808443
ben di bao 	本地宝	c=2 d=1.19251e-130 t=808443
ben di ren 	本地人	c=10 d=9.20206e-35 t=808443
ben di shi min 	本地市民	c=1 d=0 t=808443
ben di shu ju ku 	本地數據庫	c=1 d=0 t=808443
ben di tu zhu 	本地土著	c=1 d=4.27692e-38 t=808443
ben fu 	奔赴	c=1 d=0 t=808443
ben ji 	本機	c=5 d=7.60736e-19 t=808443
ben jin 	本金	c=3 d=0 t=808443
ben ke 	本科	c=13 d=1.30881e-19 t=808443
ben ke 	本課	c=1 d=0 t=808443
ben ke gui 	本科貴	c=3 d=0 t=808443
ben ke neng 	本科能	c=1 d=0 t=808443
ben kui 	奔潰	c=1 d=0 t=808443
ben lai 	本來	c=380 d=0.689806 t=808443
ben lai jiang 	本来讲	c=1 d=1.16736e-232 t=808443
ben lai jiu shi 	本來就是	c=1 d=0 t=808443
ben lai shuo 	本來說	c=1 d=1.9902e-38 t=808443
ben lai wo 	本來我	c=1 d=0 t=808443
ben lai xiang 	本來想	c=1 d=1.05264e-74 t=808443
ben ming 	本名	c=1 d=0 t=808443
ben ming nian 	本命年	c=1 d=2.19541e-163 t=808443
ben neng 	本能	c=3 d=0 t=808443
ben qian 	本錢	c=1 d=0 t=808443
ben qun 	本羣	c=44 d=0.000816903 t=808443
ben ren 	本人	c=19 d=1.66184e-05 t=808443
